0.387207,0.473389,0.592285,0.216064,0.950195,0.755859,0.28833,0.264404,0.588623,0.091553,0.999756,0.626953,0.088867,0.096436,OneFinger
0.401367,0.470215,0.564697,0.367676,0.992676,0.734863,0.463135,0.361572,0.619141,0.171631,0.999756,0.619385,0.211426,0.227783,OneFinger
0.401123,0.470215,0.564941,0.367432,0.992676,0.735107,0.463135,0.361328,0.619385,0.171387,0.999756,0.619385,0.211426,0.227539,OneFinger
0.401123,0.470215,0.564697,0.367432,0.992676,0.734863,0.462891,0.361328,0.619141,0.171387,0.999756,0.619141,0.211426,0.227783,OneFinger
0.401367,0.470215,0.564453,0.367432,0.992676,0.735107,0.462891,0.361084,0.619141,0.171631,0.999756,0.619385,0.211426,0.227539,OneFinger
0.401611,0.470215,0.564453,0.367432,0.992676,0.734863,0.462891,0.361328,0.619385,0.171875,0.999756,0.619385,0.21167,0.227783,OneFinger
0.401367,0.470215,0.564453,0.367676,0.992676,0.735107,0.463135,0.361328,0.619385,0.171631,0.999756,0.619385,0.211914,0.228027,OneFinger
0.401611,0.470459,0.564453,0.367432,0.992432,0.735107,0.462891,0.361084,0.619385,0.171875,0.999756,0.619141,0.211914,0.227783,OneFinger
0.401611,0.470215,0.564453,0.367676,0.992676,0.735107,0.463135,0.361084,0.619141,0.171875,0.999756,0.619141,0.211914,0.228027,OneFinger
0.401855,0.470215,0.564209,0.367676,0.992432,0.735107,0.463379,0.361084,0.619141,0.171875,0.999756,0.619141,0.211914,0.228271,OneFinger
0.401855,0.470215,0.564209,0.367676,0.992676,0.735107,0.463379,0.361328,0.619141,0.172119,0.999756,0.619141,0.212158,0.228271,OneFinger
0.401855,0.470215,0.564209,0.36792,0.992676,0.735107,0.463379,0.361328,0.619141,0.172119,0.999756,0.619141,0.212646,0.228271,OneFinger
0.401855,0.470215,0.564209,0.367676,0.992676,0.735107,0.463135,0.361084,0.619385,0.171875,0.999756,0.618896,0.212646,0.228027,OneFinger
0.401611,0.470215,0.564209,0.367676,0.992676,0.735107,0.463135,0.361084,0.619141,0.172119,0.999756,0.619141,0.212891,0.228271,OneFinger
0.401611,0.469971,0.564209,0.36792,0.992676,0.735107,0.463135,0.361084,0.619141,0.172119,0.999756,0.618896,0.212891,0.228271,OneFinger
0.401611,0.469971,0.564453,0.367676,0.992432,0.734863,0.463135,0.361084,0.619141,0.171875,0.999756,0.619141,0.212891,0.228027,OneFinger
0.401611,0.470215,0.564453,0.36792,0.992676,0.735107,0.463135,0.361084,0.619141,0.171875,0.999756,0.618896,0.212646,0.228271,OneFinger
0.401611,0.470215,0.564453,0.36792,0.992676,0.734863,0.462891,0.361084,0.618896,0.171875,0.999756,0.618896,0.212402,0.228027,OneFinger
0.401855,0.470459,0.564453,0.36792,0.992432,0.734863,0.463135,0.361084,0.618896,0.171875,0.999756,0.618896,0.212891,0.228271,OneFinger
0.401611,0.470215,0.564209,0.368164,0.992432,0.735107,0.463135,0.361084,0.618896,0.172119,0.999756,0.618896,0.212402,0.228516,OneFinger
0.401367,0.470215,0.564209,0.36792,0.992676,0.735107,0.463379,0.361084,0.619141,0.171875,0.999756,0.618896,0.212402,0.228516,OneFinger
0.401367,0.470215,0.564209,0.368164,0.992432,0.735107,0.463867,0.361084,0.619141,0.172119,0.999756,0.618896,0.212158,0.22876,OneFinger
0.401611,0.470215,0.564209,0.368164,0.992676,0.735107,0.463867,0.361084,0.619141,0.171875,0.999756,0.618896,0.211914,0.228516,OneFinger
0.401611,0.470215,0.564209,0.368164,0.992676,0.735107,0.463867,0.361084,0.619385,0.171875,0.999756,0.618896,0.212158,0.228516,OneFinger
0.401367,0.470215,0.564453,0.368408,0.992432,0.735107,0.463867,0.361084,0.619385,0.172119,0.999756,0.618896,0.212158,0.22876,OneFinger
0.401611,0.470215,0.564453,0.368408,0.992676,0.735107,0.463867,0.361328,0.619141,0.172119,0.999756,0.618896,0.211914,0.228516,OneFinger
0.401611,0.470215,0.564453,0.368408,0.992432,0.735107,0.463623,0.361084,0.619141,0.171875,0.999756,0.618896,0.211914,0.22876,OneFinger
0.401611,0.470459,0.564453,0.368408,0.992432,0.735107,0.463379,0.361084,0.618896,0.171631,0.999756,0.618896,0.21167,0.22876,OneFinger
0.401611,0.470459,0.564453,0.368408,0.992432,0.735352,0.463379,0.361084,0.618896,0.171631,0.999756,0.619141,0.21167,0.22876,OneFinger
0.401611,0.470215,0.564453,0.368408,0.992432,0.735107,0.463135,0.361084,0.618652,0.171631,0.999756,0.619141,0.211182,0.228516,OneFinger
0.401611,0.470215,0.564209,0.368408,0.992676,0.735107,0.463135,0.36084,0.618896,0.171631,0.999756,0.618896,0.211182,0.228516,OneFinger
0.401611,0.470215,0.564209,0.368408,0.992432,0.735352,0.463135,0.36084,0.618896,0.171387,0.999756,0.619141,0.210938,0.228516,OneFinger
0.401611,0.470215,0.564209,0.368652,0.992432,0.735107,0.463135,0.361084,0.618652,0.171387,0.999756,0.618896,0.210938,0.228271,OneFinger
0.401855,0.470215,0.563965,0.368408,0.992432,0.735107,0.463135,0.361084,0.618896,0.171387,0.999756,0.619141,0.211182,0.228271,OneFinger
0.401611,0.470215,0.563965,0.368652,0.992432,0.735352,0.462891,0.361084,0.618896,0.171143,0.999756,0.618896,0.210938,0.228271,OneFinger
0.401855,0.470215,0.563965,0.368652,0.992676,0.735107,0.462891,0.361084,0.618896,0.171143,0.999756,0.618896,0.211182,0.228271,OneFinger
0.401855,0.470215,0.563965,0.368652,0.992676,0.735352,0.463135,0.361084,0.618896,0.171387,0.999756,0.618896,0.211182,0.228271,OneFinger
0.401855,0.470459,0.563965,0.368652,0.992432,0.735352,0.462891,0.361084,0.618896,0.171143,0.999756,0.619141,0.210938,0.228271,OneFinger
0.401611,0.470459,0.563721,0.368408,0.992432,0.735107,0.463135,0.361084,0.619141,0.171387,0.999756,0.619141,0.210693,0.228271,OneFinger
